date,open,high,low,close
2019-12-30,74.846,76.3105,73.537,74.64
2019-12-31,75.7708,73.64,73.4,73.8638
2020-01-02,74.35,76.96,75.9829,76.2961
2020-01-03,75.8488,76.659,75.931,75.956
2020-01-06,73.7772,75.85,74.3314,77.31
2020-01-07,75.79,77.339,77.82,74.6165
2020-01-08,75.4,78.54,75.949,78.7249
2020-01-09,78.4957,79.3538,76.81,80.2924
2020-01-10,80.18,81.3895,79.8452,79.6056
2020-01-13,79.61,82.8033,81.0282,81.97
2020-01-14,80.494,82.6015,80.7982,79.77
2020-01-15,79.2392,80.472,77.4263,79.479
2020-01-16,81.9784,82.151,81.3404,79.5
2020-01-17,81.2313,80.96,78.94,80.5745
2020-01-21,81.6168,82.249,80,79.4687
2020-01-22,82.603,83.3753,79.5607,81.18
2020-01-23,82.76,82.74,81.3405,83.395
2020-01-24,80.9996,84.5139,80.5753,81.0918
2020-01-27,78.122,79.7661,79.08,77.868
2020-01-28,80.81,82.5,80.1164,80.4945
2020-01-29,81.7752,84.7511,82.532,83.451
2020-01-30,80.873,83.9933,81.5876,84.8458
2020-01-31,81.3666,81.41,78.7581,80.4504
2020-02-03,78.412,79.986,75.997,78.714
2020-02-04,79.7324,83.84,81.8078,82.6522
2020-02-05,82.45,81.86,82.96,82.2182
2020-02-06,82.4733,84.981,83.3888,82.3743
2020-02-07,82.298,84.43,83.4,83.4372
2020-02-10,79.288,80.6761,81.9402,83.3336
2020-02-11,81.5,81.574,83.5641,80.4947
2020-02-12,83.9971,82.837,82.4678,85.7
2020-02-13,83.7115,82.341,81.1745,83.0541
2020-02-14,84.783,84.728,81.7288,84.4906
2020-02-18,82.17,83.7684,80.5874,83.33
2020-02-19,81,82.7261,80,82.378
2020-02-20,83.3535,84.0337,82.2425,81.77
2020-02-21,80.399,82.2011,78.797,80.6746
2020-02-24,77.979,76.658,74.1988,76.082
2020-02-25,78.627,77.6365,71.596,74.59
2020-02-26,75.0058,77.01,73.573,74.8883
2020-02-27,72.99,73.7,70.12,70.13
2020-02-28,66.747,71.4583,66.8609,71.67
2020-03-02,70.71,77,71.54,76.4514
2020-03-03,78.0335,79,73.99,75.66
2020-03-04,74.79,78.35,75.3408,75.955
2020-03-05,76.31,78.1827,75.1142,75.46
2020-03-06,72.5,73.124,71.7831,74.4892
2020-03-09,68.3158,71.9064,65.78,67.9006
2020-03-10,70.528,73.5,70.3802,71.412
2020-03-11,71.0758,72.013,69.456,71.315
2020-03-12,64.807,69.7,65,62.2619
2020-03-13,69.0201,73,65.2542,72.0065
2020-03-16,61.0976,65.7,62,61.748
2020-03-17,63.8821,66.5141,61.5,63.314
2020-03-18,60.8348,64.9,60.28,64.388
2020-03-19,64.8523,64.62,62.3731,63.281
2020-03-20,62.794,65.6701,58,57.95
2020-03-23,59.77,59.7469,55.1621,56.9987
2020-03-24,61.84,64.0447,60.629,64.28
2020-03-25,63.9667,65.7698,63.53,63.54
2020-03-26,64.17,65.59,63.37,66.9
2020-03-27,65.1152,66.1576,63.3745,64.454
2020-03-30,63.554,66.88,64.32,66.4554
2020-03-31,64,66.3463,66,63.9485
2020-04-01,64.514,63.62,60.5271,60.4398
2020-04-02,61.891,61.8729,59.27,61.802
2020-04-03,61.3,64.22,59.9447,61.2257
2020-04-06,63.509,68.7559,62.464,68.4468
2020-04-07,70.1,71.252,66.56,65.484
2020-04-08,67.492,69.5968,65.8795,68.8558
2020-04-09,69.309,68.9053,67.969,69.4157
2020-04-13,68.8369,69.914,67.965,69.2571
2020-04-14,73,73.1751,70.5708,72.5741
2020-04-15,72.2,74.319,71.5222,72.2216
2020-04-16,73.014,72.8178,70.98,72.7069
2020-04-17,71.5596,74.206,71.199,74
2020-04-20,71.0467,70.86,69.6471,70.1733
2020-04-21,70.33,70.0385,69.3344,68.0224
2020-04-22,71.2157,72.645,70.13,69.504
2020-04-23,72.2121,73.5657,68.9239,71.9416
2020-04-24,72.2,71.2123,71.69,73.8916
2020-04-27,71.57,72.012,70.696,71.6231
2020-04-28,72.05,75.0149,70.39,72.241
2020-04-29,72.4073,75.2591,73.9425,74.0096
2020-04-30,75.85,75.5155,73.3347,73.74
2020-05-01,74.7452,75.18,73.9249,73.4082
2020-05-04,73.2384,74.0745,73.3424,76.95
2020-05-05,76.869,75.74,75.499,75.44
2020-05-06,78.27,79.42,77.6492,78.182
2020-05-07,78.989,77.0207,77.9195,76.407
2020-05-08,79.82,77.9159,78.1053,79.9818
2020-05-11,78.594,79.5507,77.9,80.3179
2020-05-12,82.4787,81.063,80.9294,78.5724
2020-05-13,78.4791,79.4303,78.422,79.2123
2020-05-14,76.3017,79.891,77.3443,77.789
2020-05-15,75.9436,78.384,77.746,79.2046
2020-05-18,81.9372,82.944,79.291,79.31
2020-05-19,80.6026,82.16,79.0797,79.671
2020-05-20,79.98,80,81.84,83.4884
2020-05-21,80.397,82.5072,79.4603,81.9452
2020-05-22,79.1881,80.3964,81.6786,83.1966
2020-05-26,84.913,81.58,80.081,79.8775
2020-05-27,81.647,80.8963,79.9932,80.7435
2020-05-28,81.1518,84.37,79.3832,81.4943
2020-05-29,81.7367,84.2303,79.3441,83.251
2020-06-01,82.8991,83.0472,82.3321,80.662
2020-06-02,81.2912,83.89,79.9315,82.944
2020-06-03,83.542,84.07,83.29,81.34
2020-06-04,85.0138,84.996,81.847,82.82
2020-06-05,84.2828,86.7785,84.542,86.496
2020-06-08,84.6525,86.4,83.21,87.192
2020-06-09,86.257,86.5792,85.4432,86.2961
2020-06-10,87.241,91.6191,86.8379,89.47
2020-06-11,89.467,87.806,84.19,85.732
2020-06-12,90.12,90.75,85.7051,88.9
2020-06-15,83.8778,89.43,84.026,88.5293
2020-06-16,88.026,90.8,86.86,89.48
2020-06-17,90.7222,90.12,91.7503,91.0707
2020-06-18,89.2741,91.0393,91.419,91.3644
2020-06-19,90.7728,92.42,87.7052,89.47
2020-06-22,88.09,91.709,87.9124,93.2621
2020-06-23,95,96.903,90.6224,91.6693
2020-06-24,94.96,95.5571,92.77,93.292
2020-06-25,92.184,94.7,91.3486,92.28
2020-06-26,92.1541,93.8,90.791,90.2208
2020-06-29,88.8431,91.4804,89.83,91.101
2020-06-30,91.47,94.868,91,95
2020-07-01,91.61,95.61,93.4464,94.1358
2020-07-02,92.2838,93.6175,95.45,94.7962
2020-07-06,96.8,93.965,92.7495,95.6702
2020-07-07,98.2597,98.017,97.3875,93.8414
2020-07-08,96.23,98.629,97.61,96.8384
2020-07-09,100.0215,99.9088,98.6679,97.0474
2020-07-10,98.18,98.83,96.8111,97.72
2020-07-13,99.766,101.231,95.4558,99.9051
2020-07-14,97.68,99.416,95.2428,99.4467
2020-07-15,103.77,102.6249,99.93,98.298
2020-07-16,99.8133,99.769,96.645,97.3074
2020-07-17,97.3034,101.4997,96.94,100.9649
2020-07-20,97.0912,101.2,98.8104,98.6194
2020-07-21,103.2607,103.44,101.0607,99
2020-07-22,101.1531,101.835,99.3327,100.5172
2020-07-23,99.3409,97.9618,93.819,93.447
2020-07-24,92.1204,96.4,90.14,93.766
2020-07-27,97.69,97.313,96.16,97.4
2020-07-28,95.5105,95.4078,95.9894,93.8629
2020-07-29,97.85,98.9,96.7752,99.58
2020-07-30,94.5897,100.7014,96.4921,100.92
2020-07-31,104.6926,111.305,102.602,110.08
2020-08-03,111.6,114.9187,110.9079,112.0865
2020-08-04,114.0235,113.48,110.5061,113.971
2020-08-05,112.7134,114.4118,113.2914,114.966
2020-08-06,112.046,116.0402,113.0242,116.7226
2020-08-07,115.047,115.356,113.9578,112.8362
2020-08-10,116.7,119.178,114,117.6935
2020-08-11,113.8688,115.1169,110.628,113.831
2020-08-12,113.0233,116.988,110.6716,118.6
2020-08-13,115.85,117.3346,117.8791,120.27
2020-08-14,115.5988,118,113.069,118.5206
2020-08-17,118.1335,120.117,114.9715,119.839
2020-08-18,115.7689,118,119.5877,116.1741
2020-08-19,116.9042,121.1089,120.74,116.2542
2020-08-20,120.33,119.021,118.1401,122.945
2020-08-21,119.7928,129.916,120.2,129.99
2020-08-24,134.9511,130.626,128.7183,130.237
2020-08-25,129.8657,130.5324,123.3253,126.326
2020-08-26,131.0517,128.6047,127.7161,130.9617
2020-08-27,127.803,128.721,127.3018,130.94
2020-08-28,129.6877,130.5041,127.6071,128.6986
2020-08-31,130.23,133,128,130.92
2020-09-01,136.97,139.6,135.15,140.22
2020-09-02,138.63,141.21,127,137.6
2020-09-03,130.64,130.78,124.3,125.23
2020-09-04,123.17,127.7,112.76,121.83
2020-09-08,118.59,121.22,117.87,117.6
2020-09-09,122.01,124.54,119.56,119.94
2020-09-10,120.87,123.3,112.6,118.89
2020-09-11,118.95,116.89,115,117
2020-09-14,117.53,116.85,113.1,120.121
2020-09-15,122.79,122.372,116.3,119.64
2020-09-16,117.91,118,113.86,115.36
2020-09-17,111.26,113.3,112.16,112.77
2020-09-18,115,112.75,109.09,107.33
2020-09-21,106.68,115.49,107.9,112.37
2020-09-22,118.24,113.14,112.71,115.96
2020-09-23,113.4,113.96,108.01,108.77
2020-09-24,107.92,115.74,106,109.57
2020-09-25,113.78,113.86,109.62,115.61
2020-09-28,116.76,120.18,116.35,114.96
2020-09-29,117.53,117.07,115.66,117.92
2020-09-30,119.35,117.54,119.13,117.91
2020-10-01,123.04,117.96,121.15,117.6
2020-10-02,118,116.28,114.32,113.42
2020-10-05,119.47,117.07,116.77,118.9
2020-10-06,116,121.48,115.38,117.87
2020-10-07,117.47,118.17,116.08,118.74
2020-10-08,119.83,119.4,115.0381,118.55
2020-10-09,119.58,119,118.58,117.47
2020-10-12,124.11,131.28,120.4212,128.9
2020-10-13,127.27,126.62,122.72,125
2020-10-14,125,128.03,120.37,127.21
2020-10-15,120.64,122.6,121.28,124.65
2020-10-16,125.43,122.851,122.67,120.97
2020-10-19,120.5,125.188,119.66,121.75
2020-10-20,120.7,124.7,121.04,119.74
2020-10-21,122.1,124.029,117.61,120.72
2020-10-22,122.71,119.54,114.98,117.82
2020-10-23,119.51,118.3,117.5,116.27
2020-10-26,115.26,117.03,114.82,119.01
2020-10-27,118.25,122.12,116.3954,119.8
2020-10-28,119.06,120.5,115,116.7
2020-10-29,115.26,117.18,116.9,116.93
2020-10-30,111.19,112.58,112.13,111.45
2020-11-02,110.31,112.93,110.15,108.81
2020-11-03,112.29,113.71,109.68,111.92
2020-11-04,118.05,116.58,113.02,119.16
2020-11-05,120.39,125.5,118.4976,120.77
2020-11-06,123.86,119.5,121.24,122.83
2020-11-09,123.4,122.51,121.4,118.27
2020-11-10,120.92,122.04,116.47,121
2020-11-11,118.36,120.44,120.96,125.35
2020-11-12,123,123.69,122.3,119.49
2020-11-13,121.51,123.9832,123.22,123.21
2020-11-16,124.65,125.48,122.506,121.6
2020-11-17,124.31,124.1994,119.01,122.47
2020-11-18,123.28,122.68,124,122.42
2020-11-19,119.37,122.17,116.95,124.49
2020-11-20,121.64,122.28,119.23,122.18
2020-11-23,121.76,119.4673,118.45,115.4
2020-11-24,118.03,119.87,113.72,116.07
2020-11-25,117,121.95,118.07,116.75
2020-11-27,116.82,121.17,117.99,117.74
2020-11-30,118.64,126.85,119.4,122.26
2020-12-01,123.43,129.369,120.69,128.42
2020-12-02,125.98,128.01,121.64,123.72
2020-12-03,124.71,128.69,125.49,123.83
2020-12-04,127.7,125.3026,127.26,127.19
2020-12-07,126.31,125.26,123.48,125.81
2020-12-08,126.3,125.32,128.55,130.53
2020-12-09,129.99,131.62,123,126.33
2020-12-10,121.8,126.3,122.33,126.68
2020-12-11,128.49,124.1,123.14,125.83
2020-12-14,127.5,127.45,122.3,124.53
2020-12-15,129.47,128.7,127.4,129.84
2020-12-16,128.39,133.5,129.53,128.46
2020-12-17,134.8,135.35,132.47,134.1
2020-12-18,133.69,135.2,130.15,130.636
2020-12-21,125.3,130.26,127.962,133.66
2020-12-22,135.25,139.165,134.55,132.26
2020-12-23,136.25,135.51,132.99,131.62
2020-12-24,134.06,136.17,133.7,135.53
2020-12-28,137.12,139.2,138.6,139.37
2020-12-29,143.02,143.222,139.8073,138.38
2020-12-30,138.36,136.88,139.8,140.2
2020-12-31,135.39,137.56,136.22,135.94
2021-01-04,137.51,135.3646,126.97,130.63
2021-01-05,133.27,137.01,128.59,133.02
2021-01-06,128.94,137.1542,128.258,127.3
2021-01-07,128.43,134.18,134.18,137.43
2021-01-08,137.13,132.99,131.43,135.84
2021-01-11,133.33,133.06,134.9,131.76
2021-01-12,131.6,135.51,128.86,130.3
2021-01-13,131.12,135.75,128.52,136.95
2021-01-14,131.2,136,133.58,132.64
2021-01-15,129.32,134.8427,132,128.01
2021-01-19,129.28,133.66,130.818,130.7
2021-01-20,131.1,135.33,133.93,134.9
2021-01-21,136.5,141.45,139.47,143.36
2021-01-22,139.88,140.3,138.93,143.98
2021-01-25,144.51,150.21,142.5,146.58
2021-01-26,144.5,145.4,147.36,144.09
2021-01-27,145.89,146.6,142.67,144.52
2021-01-28,143.78,143.47,138.4,143.28
2021-01-29,136.47,138.37,133.77,135.04
2021-02-01,137.65,136.83,135.84,138.59
2021-02-02,139.22,141.54,137.16,141.68
2021-02-03,138.55,138.72,139.8,138.38
2021-02-04,140.3,139.7,139.14,140.72
2021-02-05,140.41,141.49,139.69,142
2021-02-08,139.78,138.96,135.34,142.15
2021-02-09,137.91,138.1,140.09,137.59
2021-02-10,142.17,142.1,137.8,139.2
2021-02-11,138.6,139.72,133.94,141.13
2021-02-12,138.35,137.78,138.7514,139.86
